key,fare_amount
2015-01-27 13:08:24.0000002,10.596241166280437
2015-01-27 13:08:24.0000003,11.104931426139538
2011-10-08 11:53:44.0000002,4.394619626605916
2012-12-01 21:12:12.0000002,9.156347780049266
2012-12-01 21:12:12.0000003,16.011907297947623
2012-12-01 21:12:12.0000005,11.106785869154034
2011-10-06 12:10:20.0000001,5.132634663084058
2011-10-06 12:10:20.0000003,49.43460322002633
2011-10-06 12:10:20.0000002,11.558545528169617
2014-02-18 15:22:20.0000002,7.0118154922435965
2014-02-18 15:22:20.0000003,10.213103736719589
2014-02-18 15:22:20.0000001,18.167933309344015
2010-03-29 20:20:32.0000002,4.166541001459789
2010-03-29 20:20:32.0000001,6.5165665911061526
2011-10-06 03:59:12.0000002,7.585349795653754
2011-10-06 03:59:12.0000001,10.8043690758387
2012-07-15 16:45:04.0000006,5.087730914546854
2012-07-15 16:45:04.0000002,8.38282309578032
2012-07-15 16:45:04.0000003,4.828922700583982
2012-07-15 16:45:04.0000004,4.302211535915156
2014-10-29 02:09:56.0000001,7.382771349698886
2014-06-14 13:39:00.00000010,8.168514927576293
2014-06-14 13:39:00.00000060,7.597674382445771
2014-06-14 13:39:00.00000087,9.253054854594804
2014-06-14 13:39:00.00000050,18.97732562861658
2014-06-14 13:39:00.0000003,6.869026331499274
2014-06-14 13:39:00.000000158,33.97481199127844
2014-06-14 13:39:00.00000015,25.81382422095967
2014-06-14 13:39:00.00000073,6.05723287546697
2014-06-14 13:39:00.00000077,16.60519107307423
2014-06-14 13:39:00.000000145,10.207752216327858
2014-06-14 13:39:00.00000079,6.496231371536792
2014-06-14 13:39:00.000000121,5.6448848347508696
2014-06-14 13:39:00.00000021,11.13231665322525
2014-06-14 13:39:00.0000005,8.756595045054713
2014-06-14 13:39:00.000000165,7.764256631233279
2014-06-14 13:39:00.000000184,6.43862538007565
2014-06-14 13:39:00.00000059,6.061876901996697
2014-06-14 13:39:00.00000070,8.169341268772179
2014-06-14 13:39:00.00000068,4.790633797486445
2014-06-14 13:39:00.000000133,20.426589263680473
2014-06-14 13:39:00.000000128,10.871506433757668
2014-06-14 13:39:00.000000136,19.86899580686308
2014-06-14 13:39:00.00000017,10.518926610033391
2014-06-14 13:39:00.000000111,5.707723726328613
2014-06-14 13:39:00.000000115,12.549273031780785
2014-06-14 13:39:00.000000168,6.03189009398627
2014-06-14 13:39:00.00000031,6.4522761945647495
2014-06-14 13:39:00.000000116,6.477483169181453
2014-06-14 13:39:00.00000051,5.25684791505434
2014-06-14 13:39:00.000000193,12.988776251876791
2014-06-14 13:39:00.000000132,13.930361247315727
2014-06-14 13:39:00.000000167,22.043343932645257
2014-06-14 13:39:00.00000044,6.236858765599798
2014-06-14 13:39:00.000000138,7.511944556553412
2014-06-14 13:39:00.00000066,15.855903403290725
2014-06-14 13:39:00.00000063,11.1805575523608
2014-06-14 13:39:00.000000154,11.256219635077438
2014-06-14 13:39:00.00000097,13.924502606486005
2014-06-14 13:39:00.00000067,14.017604288199296
2014-06-14 13:39:00.000000179,7.2641941044887846
2014-06-14 13:39:00.00000092,11.301296887311691
2014-06-14 13:39:00.00000029,5.779456167535874
2014-06-14 13:39:00.000000177,5.709730599692742
2014-06-14 13:39:00.000000192,7.974827849326249
2014-06-14 13:39:00.000000181,6.58235093607006
2014-06-14 13:39:00.000000120,11.256955927120577
2014-06-14 13:39:00.0000008,5.729668943950016
2014-06-14 13:39:00.000000103,4.91317263389456
2014-06-14 13:39:00.00000049,17.792780712766557
2014-06-14 13:39:00.000000108,7.268924955662787
2014-06-14 13:39:00.00000072,5.529966592472502
2014-06-14 13:39:00.000000182,12.360314107295805
2014-06-14 13:39:00.00000061,7.2170519502454695
2014-06-14 13:39:00.00000093,9.50123718090134
2014-06-14 13:39:00.000000170,11.962534734770587
2014-06-14 13:39:00.000000147,48.02806425110252
2014-06-14 13:39:00.000000140,5.358579431465046
2014-06-14 13:39:00.000000159,4.859043494857587
2014-06-14 13:39:00.00000012,4.875459530770931
2014-06-14 13:39:00.00000025,6.9194101678741715
2014-06-14 13:39:00.000000156,5.775243257305126
2014-06-14 13:39:00.000000152,8.452216130701473
2014-06-14 13:39:00.000000129,10.535485091690752
2014-06-14 13:39:00.000000119,19.54502383628192
2014-06-14 13:39:00.000000118,5.800675776893316
2014-06-14 13:39:00.00000076,5.1406182928704665
2014-06-14 13:39:00.000000135,7.081061872784074
2014-06-14 13:39:00.00000023,19.139105779123827
2014-06-14 13:39:00.00000082,10.325238220410123
2014-06-14 13:39:00.000000125,11.283991618685052
2014-06-14 13:39:00.00000075,9.923143260412632
2014-06-14 13:39:00.000000124,6.702088598151473
2014-06-14 13:39:00.000000172,7.227712517230135
2014-06-14 13:39:00.00000024,15.384986289413149
2014-06-14 13:39:00.000000169,14.581314896749374
2014-06-14 13:39:00.00000052,12.390564059611753
2014-06-14 13:39:00.000000161,14.379583253420144
2014-06-14 13:39:00.00000038,8.239176581854244
2014-06-14 13:39:00.00000035,11.121129610574918
2014-06-14 13:39:00.00000053,12.450899261985207
2014-06-14 13:39:00.000000183,7.982070316017376
2014-06-14 13:39:00.000000131,56.25455899310741
2014-06-14 13:39:00.000000180,7.385344892622118
2014-06-14 13:39:00.000000130,11.59225715347867
2014-06-14 13:39:00.00000032,4.1881425972688495
2014-06-14 13:39:00.000000148,11.311605055781442
2014-06-14 13:39:00.0000007,10.557690327198596
2014-06-14 13:39:00.00000095,12.286117073317088
2014-06-14 13:39:00.000000144,36.86711161572361
2014-06-14 13:39:00.000000141,33.60599720095603
2014-06-14 13:39:00.000000162,20.99663252217922
2014-06-14 13:39:00.00000018,12.078119197116115
2014-06-14 13:39:00.00000054,10.58142763300745
2014-06-14 13:39:00.00000040,6.8527504393361225
2014-06-14 13:39:00.00000096,7.035205459749643
2014-06-14 13:39:00.00000055,26.666150194895582
2014-06-14 13:39:00.000000109,9.68837215048235
2014-06-14 13:39:00.000000151,7.376644288242164
2014-06-14 13:39:00.00000016,10.781857368964522
2014-06-14 13:39:00.00000062,10.190315221135384
2014-06-14 13:39:00.000000191,8.649778581822263
2014-06-14 13:39:00.00000034,8.416098801649934
2014-06-14 13:39:00.000000160,6.820095005908628
2014-06-14 13:39:00.00000013,6.3420165193080855
2014-06-14 13:39:00.000000188,5.351939099719799
2014-06-14 13:39:00.00000086,8.562731722452908
2014-06-14 13:39:00.000000185,12.141745540327417
2014-06-14 13:39:00.00000074,8.98869088278846
2014-06-14 13:39:00.00000022,19.66282540605833
2014-06-14 13:39:00.00000036,5.331065503684404
2014-06-14 13:39:00.000000126,4.741504729838843
2014-06-14 13:39:00.000000190,6.569420525742179
2014-06-14 13:39:00.00000042,6.553569642161356
2014-06-14 13:39:00.000000178,7.391237414643807
2014-06-14 13:39:00.000000163,5.245832648304648
2014-06-14 13:39:00.00000020,13.097686328043837
2014-06-14 13:39:00.00000098,6.614296884086508
2014-06-14 13:39:00.000000114,21.92604413423401
2014-06-14 13:39:00.00000045,8.97215944460751
2014-06-14 13:39:00.00000094,5.149872990003255
2014-06-14 13:39:00.000000146,11.007679434264007
2014-06-14 13:39:00.00000033,8.86784334658113
2014-06-14 13:39:00.000000143,5.905874292399365
2014-06-14 13:39:00.000000107,7.000117498558436
2014-06-14 13:39:00.00000048,9.732179624657805
2014-06-14 13:39:00.00000043,12.023293961177728
2014-06-14 13:39:00.000000123,9.630661223250469
2014-06-14 13:39:00.000000134,8.358470894383224
2014-06-14 13:39:00.000000142,6.744671312882245
2014-06-14 13:39:00.000000122,11.814927328945648
2014-06-14 13:39:00.000000176,10.019388126156242
2011-12-12 09:42:12.0000004,6.028868539722195
2011-12-12 09:42:12.0000002,4.1496071093616385
2011-12-12 09:42:12.0000001,11.406591591009583
2011-12-12 09:42:12.0000003,7.201570044563044
2011-12-12 09:42:12.0000005,8.356655428540725
2013-06-27 00:20:40.0000001,18.95778326184404
2013-06-27 00:20:40.0000003,10.84615004422906
2009-02-20 13:34:16.0000001,8.175703141008379
2009-02-20 13:34:16.0000002,12.459508084393931
2009-02-20 13:34:16.0000003,6.8489963657005175
2010-08-22 21:14:08.0000001,29.22488828400082
2010-08-22 21:14:08.0000005,14.353620110587606
2010-08-22 21:14:08.0000003,4.380748756020283
2010-08-22 21:14:08.0000002,7.686617871297337
2012-08-06 08:58:08.0000002,4.965487247551784
2012-08-06 08:58:08.0000001,17.158475660976862
2013-11-04 08:34:12.0000003,5.494150174968987
2013-11-04 08:34:12.0000001,10.573610092780031
2013-11-04 08:34:12.0000002,10.737450329100648
2011-06-24 20:34:48.0000002,8.15645530254844
2011-06-24 20:34:48.0000001,18.05017554496817
2011-03-28 20:38:36.0000003,6.107168885179479
2011-03-28 20:38:36.0000004,3.9570824944163134
2011-03-28 20:38:36.0000002,8.007168377086462
2011-08-14 20:36:28.0000004,6.00518444363502
2011-08-14 20:36:28.0000001,6.641131174929345
2011-08-14 20:36:28.0000003,20.22156639814225
2011-08-14 20:36:28.0000002,6.4460411198571865
2015-02-21 15:52:44.0000004,19.6683966459394
2015-02-21 15:52:44.0000003,9.487718648709134
2015-02-21 15:52:44.0000002,18.737844815825117
2015-02-21 15:52:44.0000001,9.697274068342157
2013-01-29 11:29:52.0000001,10.79377832060971
2014-09-12 19:03:48.0000001,10.058062512190059
2013-11-09 18:52:40.0000004,9.414538455235776
2013-11-09 18:52:40.0000002,12.718201914767413
2013-04-25 16:10:04.0000001,56.8357834190193
2013-04-25 16:10:04.0000002,8.3995653082116
2013-09-07 14:37:52.0000001,8.03035028957286
2013-09-07 14:37:52.0000002,10.131554503719926
2013-09-07 14:37:52.0000003,6.156326908613075
2011-05-21 13:16:20.0000004,5.302818700162783
2011-05-21 13:16:20.0000001,6.030699748110015
2011-05-21 13:16:20.0000003,8.765303228762631
2011-11-25 16:36:24.0000002,6.4581412800840114
2011-11-25 16:36:24.0000001,11.632451255698406
2015-01-31 20:54:04.0000001,6.013823852391812
2010-11-01 23:31:28.0000002,6.879551716935872
2010-11-01 23:31:28.0000001,8.395217417344778
2010-11-01 23:31:28.0000003,9.024091080863501
2011-03-24 15:57:04.0000003,4.88424576515248
2011-03-24 15:57:04.0000001,7.430768445796939
2010-05-10 10:37:04.0000005,5.9848192601944765
2010-05-10 10:37:04.0000002,5.551873960282908
2010-05-10 10:37:04.0000003,9.74219620305487
2010-05-10 10:37:04.0000006,8.498848702984978
2012-06-09 16:53:44.0000002,8.22705402584769
2012-08-22 22:39:20.0000003,17.19131997871903
2012-08-22 22:39:20.0000001,4.884617640660752
2012-12-23 02:29:16.0000001,13.830895372753552
2012-06-30 15:55:12.0000004,12.736282132244582
2012-06-30 15:55:12.0000002,6.545705768586036
2012-06-30 15:55:12.0000003,11.351020453980526
2012-06-30 15:55:12.0000001,6.4884555629987695
2011-10-02 23:36:00.00000056,10.644603024694275
2011-10-02 23:36:00.00000086,14.78115902582474
2011-10-02 23:36:00.00000081,15.287805277865
2011-10-02 23:36:00.0000009,3.6984349426774115
2011-10-02 23:36:00.00000041,11.974465431455627
2011-10-02 23:36:00.00000091,5.601969896879827
2011-10-02 23:36:00.0000008,11.266855209680669
2011-10-02 23:36:00.00000015,25.061595977597953
2011-10-02 23:36:00.00000014,9.18853657197871
2011-10-02 23:36:00.00000047,6.750072459810622
2011-10-02 23:36:00.00000076,6.623442719463928
2011-10-02 23:36:00.00000011,6.743815495237848
2011-10-02 23:36:00.00000075,4.905492307903158
2011-10-02 23:36:00.00000035,6.447853520346765
2011-10-02 23:36:00.00000099,5.716146244040991
2011-10-02 23:36:00.00000062,8.176063449632844
2011-10-02 23:36:00.00000085,7.926935346458585
2011-10-02 23:36:00.00000043,17.882399834610403
2011-10-02 23:36:00.00000071,9.969210596409
2011-10-02 23:36:00.00000023,5.64659256477307
2011-10-02 23:36:00.00000092,5.1241632807097055
2011-10-02 23:36:00.00000037,8.628499504140411
2011-10-02 23:36:00.00000083,9.553104584104206
2011-10-02 23:36:00.00000054,10.78636754195054
2011-10-02 23:36:00.00000073,9.060050496013512
2011-10-02 23:36:00.0000005,6.850428177783851
2011-10-02 23:36:00.00000095,4.316012678821479
2011-10-02 23:36:00.00000088,7.328452527574634
2011-10-02 23:36:00.00000030,8.148610201238661
2011-10-02 23:36:00.0000007,11.922046831188164
2011-10-02 23:36:00.00000013,8.776677471580067
2011-10-02 23:36:00.00000065,25.29646908616913
2011-10-02 23:36:00.00000089,47.98601821322587
2011-10-02 23:36:00.00000096,7.130543372785808
2011-10-02 23:36:00.00000039,8.538638309751619
2011-10-02 23:36:00.00000038,25.71209060658136
2011-10-02 23:36:00.00000067,17.134704888578124
2011-10-02 23:36:00.00000077,10.05129000151672
2011-10-02 23:36:00.00000020,16.73869561687299
2011-10-02 23:36:00.00000063,15.636721136797531
2011-10-02 23:36:00.00000012,8.005453004199275
2011-10-02 23:36:00.00000058,15.725135224347984
2011-10-02 23:36:00.00000026,12.072350507025513
2011-10-02 23:36:00.00000074,18.621336842370486
2011-10-02 23:36:00.00000059,9.572380101833874
2011-10-02 23:36:00.00000090,13.571294871091217
2011-10-02 23:36:00.0000004,30.6741234493118
2011-10-02 23:36:00.0000003,14.669664955156378
2011-10-02 23:36:00.00000021,14.911659558933277
2011-10-02 23:36:00.00000097,7.587518567499492
2011-10-02 23:36:00.00000036,17.29336526332994
2011-10-02 23:36:00.00000024,19.873052549974542
2011-10-02 23:36:00.00000082,47.31561679989077
2011-10-02 23:36:00.000000100,7.836890468679676
2011-10-02 23:36:00.00000040,11.204090010326272
2011-10-02 23:36:00.00000022,3.944505357102542
2013-03-21 12:47:28.0000006,11.799966697892067
2013-03-21 12:47:28.0000008,10.855256848154903
2013-03-21 12:47:28.0000003,12.612917216130192
2013-03-21 12:47:28.0000005,6.927114239933597
2013-03-21 12:47:28.0000002,8.74757585134548
2013-06-07 03:02:56.0000002,19.361769354099998
2013-06-07 03:02:56.0000001,7.063703264846738
2010-09-05 22:31:32.0000002,24.812229394843747
2013-07-12 23:33:24.0000001,10.163422631915534
2009-12-03 02:32:08.0000001,19.02254976185902
2009-10-15 03:50:36.0000001,5.152751683315896
2011-09-25 22:36:32.0000002,21.246942060704257
2011-09-25 22:36:32.0000001,10.748903142699533
2015-06-08 20:02:56.0000001,10.618102500611483
2014-07-16 08:03:32.0000002,11.229893724092197
2014-07-16 08:03:32.0000001,12.407578552353021
2011-12-15 13:14:32.0000002,8.69661510679853
2011-12-15 13:14:32.0000001,5.240734333854223
2011-10-11 22:13:48.0000002,13.14047787960958
2011-10-11 22:13:48.0000005,9.024965179177357
2011-10-11 22:13:48.0000003,7.18361258797891
2013-09-14 16:53:20.0000001,9.013736903438648
2013-09-14 16:53:20.0000002,10.975460411021285
2014-02-06 09:09:56.0000004,5.997138569598172
2014-02-06 09:09:56.0000003,6.030426521732857
2014-02-06 09:09:56.0000001,5.808341261551204
2009-06-10 16:55:00.00000081,29.717670526340783
2009-06-10 16:55:00.00000029,5.349039851808753
2009-06-10 16:55:00.000000109,8.507534663021742
2009-06-10 16:55:00.00000098,48.74916480952412
2009-06-10 16:55:00.00000054,9.873293470340561
2009-06-10 16:55:00.00000021,31.482749577913115
2009-06-10 16:55:00.00000012,8.111946463936249
2009-06-10 16:55:00.00000033,6.092521133754962
2009-06-10 16:55:00.00000024,8.62517127226635
2009-06-10 16:55:00.00000099,11.289557660966995
2009-06-10 16:55:00.0000009,7.988510899723504
2009-06-10 16:55:00.000000158,5.766804616575255
2009-06-10 16:55:00.000000141,4.8315473732362815
2009-06-10 16:55:00.00000093,7.686716442325161
2009-06-10 16:55:00.000000161,9.922558835830321
2009-06-10 16:55:00.00000088,5.406248221393985
2009-06-10 16:55:00.0000003,8.70247377622948
2009-06-10 16:55:00.00000018,5.163560529547243
2009-06-10 16:55:00.00000047,7.104151808511458
2009-06-10 16:55:00.000000154,10.299061277147207
2009-06-10 16:55:00.000000131,8.513893794278504
2009-06-10 16:55:00.00000046,12.706338117888757
2009-06-10 16:55:00.0000004,5.892752128733549
2009-06-10 16:55:00.000000107,6.97257226291212
2009-06-10 16:55:00.000000114,6.439887118670909
2009-06-10 16:55:00.000000117,8.276887567997461
2009-06-10 16:55:00.000000162,10.732396120199597
