key,fare_amount
2015-01-27 13:08:24.0000002,12.500147
2015-01-27 13:08:24.0000003,12.637598
2011-10-08 11:53:44.0000002,6.2004275
2012-12-01 21:12:12.0000002,11.42633
2012-12-01 21:12:12.0000003,11.42633
2012-12-01 21:12:12.0000005,11.42633
2011-10-06 12:10:20.0000001,6.3562326
2011-10-06 12:10:20.0000003,50.59549
2011-10-06 12:10:20.0000002,11.047891
2014-02-18 15:22:20.0000002,8.331762
2014-02-18 15:22:20.0000003,11.784071
2014-02-18 15:22:20.0000001,17.633593
2010-03-29 20:20:32.0000002,6.4102383
2010-03-29 20:20:32.0000001,6.0638866
2011-10-06 03:59:12.0000002,7.1573796
2011-10-06 03:59:12.0000001,12.004615
2012-07-15 16:45:04.0000006,6.4200077
2012-07-15 16:45:04.0000002,7.8293905
2012-07-15 16:45:04.0000003,5.7233076
2012-07-15 16:45:04.0000004,6.1822085
2014-10-29 02:09:56.0000001,9.044241
2014-06-14 13:39:00.00000010,7.070647
2014-06-14 13:39:00.00000060,6.531292
2014-06-14 13:39:00.00000087,6.928349
2014-06-14 13:39:00.00000050,17.20208
2014-06-14 13:39:00.0000003,6.381224
2014-06-14 13:39:00.000000158,41.444046
2014-06-14 13:39:00.00000015,27.427984
2014-06-14 13:39:00.00000073,6.434601
2014-06-14 13:39:00.00000077,14.455214
2014-06-14 13:39:00.000000145,8.929392
2014-06-14 13:39:00.00000079,6.4961348
2014-06-14 13:39:00.000000121,6.3619375
2014-06-14 13:39:00.00000021,9.1262045
2014-06-14 13:39:00.0000005,7.369569
2014-06-14 13:39:00.000000165,6.7963986
2014-06-14 13:39:00.000000184,6.477709
2014-06-14 13:39:00.00000059,6.3474603
2014-06-14 13:39:00.00000070,6.7035475
2014-06-14 13:39:00.00000068,6.1048117
2014-06-14 13:39:00.000000133,19.17006
2014-06-14 13:39:00.000000128,8.212428
2014-06-14 13:39:00.000000136,17.651756
2014-06-14 13:39:00.00000017,7.84374
2014-06-14 13:39:00.000000111,6.1879444
2014-06-14 13:39:00.000000115,9.839341
2014-06-14 13:39:00.000000168,6.3202014
2014-06-14 13:39:00.00000031,6.4506817
2014-06-14 13:39:00.000000116,6.4078593
2014-06-14 13:39:00.00000051,6.1829405
2014-06-14 13:39:00.000000193,9.829792
2014-06-14 13:39:00.000000132,10.2473135
2014-06-14 13:39:00.000000167,18.241503
2014-06-14 13:39:00.00000044,6.3494043
2014-06-14 13:39:00.000000138,6.633467
2014-06-14 13:39:00.00000066,14.628672
2014-06-14 13:39:00.00000063,10.612058
2014-06-14 13:39:00.000000154,8.115405
2014-06-14 13:39:00.00000097,11.840631
2014-06-14 13:39:00.00000067,12.018844
2014-06-14 13:39:00.000000179,6.763388
2014-06-14 13:39:00.00000092,8.590567
2014-06-14 13:39:00.00000029,6.20462
2014-06-14 13:39:00.000000177,6.2572904
2014-06-14 13:39:00.000000192,6.673417
2014-06-14 13:39:00.000000181,6.530891
2014-06-14 13:39:00.000000120,8.510059
2014-06-14 13:39:00.0000008,6.302032
2014-06-14 13:39:00.000000103,6.1022286
2014-06-14 13:39:00.00000049,16.5033
2014-06-14 13:39:00.000000108,6.5301347
2014-06-14 13:39:00.00000072,6.102747
2014-06-14 13:39:00.000000182,9.241695
2014-06-14 13:39:00.00000061,6.6139116
2014-06-14 13:39:00.00000093,8.49208
2014-06-14 13:39:00.000000170,9.368865
2014-06-14 13:39:00.000000147,48.217525
2014-06-14 13:39:00.000000140,6.6212544
2014-06-14 13:39:00.000000159,6.430149
2014-06-14 13:39:00.00000012,6.1733117
2014-06-14 13:39:00.00000025,6.4664803
2014-06-14 13:39:00.000000156,6.368624
2014-06-14 13:39:00.000000152,6.631546
2014-06-14 13:39:00.000000129,8.2463045
2014-06-14 13:39:00.000000119,17.906517
2014-06-14 13:39:00.000000118,6.4121857
2014-06-14 13:39:00.00000076,6.2799535
2014-06-14 13:39:00.000000135,6.620844
2014-06-14 13:39:00.00000023,15.0222435
2014-06-14 13:39:00.00000082,8.560817
2014-06-14 13:39:00.000000125,8.907221
2014-06-14 13:39:00.00000075,7.3006244
2014-06-14 13:39:00.000000124,6.512862
2014-06-14 13:39:00.000000172,6.414902
2014-06-14 13:39:00.00000024,12.742298
2014-06-14 13:39:00.000000169,12.983316
2014-06-14 13:39:00.00000052,9.461703
2014-06-14 13:39:00.000000161,11.588926
2014-06-14 13:39:00.00000038,6.577435
2014-06-14 13:39:00.00000035,8.644316
2014-06-14 13:39:00.00000053,9.120118
2014-06-14 13:39:00.000000183,6.5577855
2014-06-14 13:39:00.000000131,60.376457
2014-06-14 13:39:00.000000180,6.494155
2014-06-14 13:39:00.000000130,6.9405613
2014-06-14 13:39:00.00000032,6.3277845
2014-06-14 13:39:00.000000148,9.30511
2014-06-14 13:39:00.0000007,8.539954
2014-06-14 13:39:00.00000095,10.041092
2014-06-14 13:39:00.000000144,28.84275
2014-06-14 13:39:00.000000141,36.544487
2014-06-14 13:39:00.000000162,18.439138
2014-06-14 13:39:00.00000018,8.971373
2014-06-14 13:39:00.00000054,8.389694
2014-06-14 13:39:00.00000040,6.4196005
2014-06-14 13:39:00.00000096,6.7468157
2014-06-14 13:39:00.00000055,25.460455
2014-06-14 13:39:00.000000109,8.723523
