key,fare_amount
2015-01-27 13:08:24.0000002,12.406923141824704
2015-01-27 13:08:24.0000003,12.404880191482542
2011-10-08 11:53:44.0000002,10.413405874105612
2012-12-01 21:12:12.0000002,10.91528276793024
2012-12-01 21:12:12.0000003,10.918812482564599
2012-12-01 21:12:12.0000005,10.916620110456407
2011-10-06 12:10:20.0000001,11.026266123039333
2011-10-06 12:10:20.0000003,11.036578056253632
2011-10-06 12:10:20.0000002,11.024711391288758
2014-02-18 15:22:20.0000002,12.111906966704874
2014-02-18 15:22:20.0000003,12.112640642454792
2014-02-18 15:22:20.0000001,12.112162625606366
2010-03-29 20:20:32.0000002,9.5206497626275
2010-03-29 20:20:32.0000001,9.521704166188963
2011-10-06 03:59:12.0000002,11.270750558671446
2011-10-06 03:59:12.0000001,11.272032899876017
2012-07-15 16:45:04.0000006,11.148423346317632
2012-07-15 16:45:04.0000002,11.15131602125607
2012-07-15 16:45:04.0000003,11.149930541232836
2012-07-15 16:45:04.0000004,11.149494715480124
2014-10-29 02:09:56.0000001,13.556651675805636
2014-06-14 13:39:00.00000010,12.651985348668937
2014-06-14 13:39:00.00000060,12.65087763757791
2014-06-14 13:39:00.00000087,12.6510090866188
2014-06-14 13:39:00.00000050,12.655749470382933
2014-06-14 13:39:00.0000003,12.651346600885619
2014-06-14 13:39:00.000000158,12.66282548905328
2014-06-14 13:39:00.00000015,12.653241909698405
2014-06-14 13:39:00.00000073,12.652613171536721
2014-06-14 13:39:00.00000077,12.654730624182351
2014-06-14 13:39:00.000000145,12.652438875241721
2014-06-14 13:39:00.00000079,12.651323128959891
2014-06-14 13:39:00.000000121,12.65168593631436
2014-06-14 13:39:00.00000021,12.65406447191366
2014-06-14 13:39:00.0000005,12.653442401201705
2014-06-14 13:39:00.000000165,12.65198930344531
2014-06-14 13:39:00.000000184,12.65180775086906
2014-06-14 13:39:00.00000059,12.650844096843173
2014-06-14 13:39:00.00000070,12.651095707333702
2014-06-14 13:39:00.00000068,12.651957173511848
2014-06-14 13:39:00.000000133,12.652546837942044
2014-06-14 13:39:00.000000128,12.651182149912115
2014-06-14 13:39:00.000000136,12.651485444876746
