key,fare_amount
2015-01-27 13:08:24.0000002,10.184515
2015-01-27 13:08:24.0000003,10.398564
2011-10-08 11:53:44.0000002,5.516065
2012-12-01 21:12:12.0000002,7.8533278
2012-12-01 21:12:12.0000003,14.315627
2012-12-01 21:12:12.0000005,10.317272
2011-10-06 12:10:20.0000001,5.699075
2011-10-06 12:10:20.0000003,45.529133
2011-10-06 12:10:20.0000002,11.853522
2014-02-18 15:22:20.0000002,6.251842
2014-02-18 15:22:20.0000003,10.420148
2014-02-18 15:22:20.0000001,15.930184
2010-03-29 20:20:32.0000002,5.5027313
2010-03-29 20:20:32.0000001,7.4392195
2011-10-06 03:59:12.0000002,8.468904
2011-10-06 03:59:12.0000001,12.532855
2012-07-15 16:45:04.0000006,5.5507526
2012-07-15 16:45:04.0000002,9.250294
2012-07-15 16:45:04.0000003,5.7636776
2012-07-15 16:45:04.0000004,5.667249
2014-10-29 02:09:56.0000001,7.9653
2014-06-14 13:39:00.00000010,9.164055
2014-06-14 13:39:00.00000060,7.4205165
2014-06-14 13:39:00.00000087,9.191568
2014-06-14 13:39:00.00000050,18.447264
2014-06-14 13:39:00.0000003,6.8619003
2014-06-14 13:39:00.000000158,37.679386
2014-06-14 13:39:00.00000015,25.516537
2014-06-14 13:39:00.00000073,6.618452
2014-06-14 13:39:00.00000077,15.89928
2014-06-14 13:39:00.000000145,10.675942
2014-06-14 13:39:00.00000079,7.029624
2014-06-14 13:39:00.000000121,6.1064053
2014-06-14 13:39:00.00000021,11.5802
2014-06-14 13:39:00.0000005,9.617465
2014-06-14 13:39:00.000000165,8.132267
2014-06-14 13:39:00.000000184,6.855081
2014-06-14 13:39:00.00000059,6.368116
2014-06-14 13:39:00.00000070,8.132267
2014-06-14 13:39:00.00000068,5.412634
2014-06-14 13:39:00.000000133,19.647743
2014-06-14 13:39:00.000000128,10.968674
2014-06-14 13:39:00.000000136,19.196222
2014-06-14 13:39:00.00000017,10.502371
2014-06-14 13:39:00.000000111,5.8308034
2014-06-14 13:39:00.000000115,12.126438
2014-06-14 13:39:00.000000168,6.0885777
2014-06-14 13:39:00.00000031,6.54878
2014-06-14 13:39:00.000000116,6.512139
2014-06-14 13:39:00.00000051,5.7282233
2014-06-14 13:39:00.000000193,11.959868
2014-06-14 13:39:00.000000132,12.98428
2014-06-14 13:39:00.000000167,19.55632
2014-06-14 13:39:00.00000044,6.251842
2014-06-14 13:39:00.000000138,7.5514746
2014-06-14 13:39:00.00000066,16.118301
2014-06-14 13:39:00.00000063,12.576536
2014-06-14 13:39:00.000000154,10.572485
2014-06-14 13:39:00.00000097,13.911776
2014-06-14 13:39:00.00000067,14.063687
2014-06-14 13:39:00.000000179,7.670608
2014-06-14 13:39:00.00000092,10.968674
2014-06-14 13:39:00.00000029,5.810735
2014-06-14 13:39:00.000000177,5.9328494
2014-06-14 13:39:00.000000192,8.111225
2014-06-14 13:39:00.000000181,7.1565647
2014-06-14 13:39:00.000000120,11.103137
2014-06-14 13:39:00.0000008,5.9866943
2014-06-14 13:39:00.000000103,5.714307
2014-06-14 13:39:00.00000049,17.500961
2014-06-14 13:39:00.000000108,7.163891
2014-06-14 13:39:00.00000072,5.8308034
2014-06-14 13:39:00.000000182,11.602662
2014-06-14 13:39:00.00000061,7.621683
2014-06-14 13:39:00.00000093,10.683771
2014-06-14 13:39:00.000000170,11.711663
2014-06-14 13:39:00.000000147,39.540253
2014-06-14 13:39:00.000000140,5.8308034
2014-06-14 13:39:00.000000159,5.424841
2014-06-14 13:39:00.00000012,5.541252
2014-06-14 13:39:00.00000025,6.7203007
2014-06-14 13:39:00.000000156,6.132529
2014-06-14 13:39:00.000000152,8.111225
2014-06-14 13:39:00.000000129,10.683771
2014-06-14 13:39:00.000000119,18.76677
2014-06-14 13:39:00.000000118,6.6762795
2014-06-14 13:39:00.00000076,5.714307
2014-06-14 13:39:00.000000135,7.661687
2014-06-14 13:39:00.00000023,16.884811
2014-06-14 13:39:00.00000082,10.903084
2014-06-14 13:39:00.000000125,11.162533
2014-06-14 13:39:00.00000075,9.433467
2014-06-14 13:39:00.000000124,7.114966
2014-06-14 13:39:00.000000172,7.2094316
2014-06-14 13:39:00.00000024,14.641775
2014-06-14 13:39:00.000000169,14.956952
2014-06-14 13:39:00.00000052,11.931934
2014-06-14 13:39:00.000000161,14.15372
2014-06-14 13:39:00.00000038,7.7418833
2014-06-14 13:39:00.00000035,11.06459
2014-06-14 13:39:00.00000053,11.292598
2014-06-14 13:39:00.000000183,7.2133427
2014-06-14 13:39:00.000000131,50.832172
2014-06-14 13:39:00.000000180,7.2133427
2014-06-14 13:39:00.000000130,10.464216
2014-06-14 13:39:00.00000032,5.3987174
2014-06-14 13:39:00.000000148,11.275864
2014-06-14 13:39:00.0000007,10.700724
2014-06-14 13:39:00.00000095,12.128404
2014-06-14 13:39:00.000000144,34.536575
2014-06-14 13:39:00.000000141,29.174961
2014-06-14 13:39:00.000000162,19.223993
2014-06-14 13:39:00.00000018,11.292598
2014-06-14 13:39:00.00000054,10.529951
2014-06-14 13:39:00.00000040,7.000283
2014-06-14 13:39:00.00000096,8.067246
2014-06-14 13:39:00.00000055,24.10854
2014-06-14 13:39:00.000000109,10.626061
2014-06-14 13:39:00.000000151,7.7628713
2014-06-14 13:39:00.00000016,10.886353
2014-06-14 13:39:00.00000062,10.377796
2014-06-14 13:39:00.000000191,10.482159
2014-06-14 13:39:00.00000034,8.7992
2014-06-14 13:39:00.000000160,6.4846125
2014-06-14 13:39:00.00000013,7.51387
2014-06-14 13:39:00.000000188,5.7632318
2014-06-14 13:39:00.00000086,8.183951
2014-06-14 13:39:00.000000185,12.380415
2014-06-14 13:39:00.00000074,8.432395
2014-06-14 13:39:00.00000022,18.034697
2014-06-14 13:39:00.00000036,5.943802
2014-06-14 13:39:00.000000126,5.424841
2014-06-14 13:39:00.000000190,7.4070473
2014-06-14 13:39:00.00000042,7.304669
2014-06-14 13:39:00.000000178,7.621683
2014-06-14 13:39:00.000000163,5.8308034
2014-06-14 13:39:00.00000020,12.801275
2014-06-14 13:39:00.00000098,6.3703084
2014-06-14 13:39:00.000000114,20.671288
2014-06-14 13:39:00.00000045,9.180414
2014-06-14 13:39:00.00000094,5.8308034
2014-06-14 13:39:00.000000146,10.166845
2014-06-14 13:39:00.00000033,9.433467
2014-06-14 13:39:00.000000143,5.9328494
2014-06-14 13:39:00.000000107,6.9715776
2014-06-14 13:39:00.00000048,10.39756
2014-06-14 13:39:00.00000043,11.103137
2014-06-14 13:39:00.000000123,10.420148
2014-06-14 13:39:00.000000134,8.666267
2014-06-14 13:39:00.000000142,6.4846125
2014-06-14 13:39:00.000000122,11.773364
2014-06-14 13:39:00.000000176,10.169753
2011-12-12 09:42:12.0000004,6.5476713
2011-12-12 09:42:12.0000002,5.29282
2011-12-12 09:42:12.0000001,11.952131
2011-12-12 09:42:12.0000003,8.115192
2011-12-12 09:42:12.0000005,8.17934
2013-06-27 00:20:40.0000001,19.48577
2013-06-27 00:20:40.0000003,11.034673
2009-02-20 13:34:16.0000001,8.815202
2009-02-20 13:34:16.0000002,12.900728
2009-02-20 13:34:16.0000003,7.0709586
2010-08-22 21:14:08.0000001,27.831764
2010-08-22 21:14:08.0000005,15.9745
2010-08-22 21:14:08.0000003,5.5377398
2010-08-22 21:14:08.0000002,9.329849
2012-08-06 08:58:08.0000002,5.5996776
2012-08-06 08:58:08.0000001,16.53388
2013-11-04 08:34:12.0000003,5.9983034
2013-11-04 08:34:12.0000001,10.480591
2013-11-04 08:34:12.0000002,10.054551
2011-06-24 20:34:48.0000002,8.750585
2011-06-24 20:34:48.0000001,18.713673
2011-03-28 20:38:36.0000003,7.171325
2011-03-28 20:38:36.0000004,5.2789035
2011-03-28 20:38:36.0000002,8.971528
2011-08-14 20:36:28.0000004,7.0611672
2011-08-14 20:36:28.0000001,7.856065
2011-08-14 20:36:28.0000003,20.885883
2011-08-14 20:36:28.0000002,7.818985
2015-02-21 15:52:44.0000004,18.810314
2015-02-21 15:52:44.0000003,9.444058
2015-02-21 15:52:44.0000002,17.552101
2015-02-21 15:52:44.0000001,9.713758
2013-01-29 11:29:52.0000001,10.257883
2014-09-12 19:03:48.0000001,9.838658
2013-11-09 18:52:40.0000004,8.407875
2013-11-09 18:52:40.0000002,12.143033
2013-04-25 16:10:04.0000001,50.59829
2013-04-25 16:10:04.0000002,7.5016294
2013-09-07 14:37:52.0000001,8.538393
2013-09-07 14:37:52.0000002,9.143006
2013-09-07 14:37:52.0000003,6.3042088
2011-05-21 13:16:20.0000004,6.1278353
2011-05-21 13:16:20.0000001,6.8207283
2011-05-21 13:16:20.0000003,9.444328
2011-11-25 16:36:24.0000002,6.948144
2011-11-25 16:36:24.0000001,11.683103
2015-01-31 20:54:04.0000001,6.0337744
2010-11-01 23:31:28.0000002,8.074831
2010-11-01 23:31:28.0000001,9.724988
2010-11-01 23:31:28.0000003,10.230133
2011-03-24 15:57:04.0000003,5.516065
2011-03-24 15:57:04.0000001,7.4843698
2010-05-10 10:37:04.0000005,6.6760654
2010-05-10 10:37:04.0000002,5.999167
2010-05-10 10:37:04.0000003,9.305163
2010-05-10 10:37:04.0000006,9.913583
2012-06-09 16:53:44.0000002,8.071241
2012-08-22 22:39:20.0000003,17.427362
2012-08-22 22:39:20.0000001,6.4536486
2012-12-23 02:29:16.0000001,13.246963
2012-06-30 15:55:12.0000004,12.301556
2012-06-30 15:55:12.0000002,7.671073
2012-06-30 15:55:12.0000003,12.460984
2012-06-30 15:55:12.0000001,7.1913514
2011-10-02 23:36:00.00000056,12.977148
2011-10-02 23:36:00.00000086,14.532319
2011-10-02 23:36:00.00000081,14.579253
2011-10-02 23:36:00.0000009,5.2789035
2011-10-02 23:36:00.00000041,12.679673
2011-10-02 23:36:00.00000091,5.470356
2011-10-02 23:36:00.0000008,12.654025
2011-10-02 23:36:00.00000015,25.904612
2011-10-02 23:36:00.00000014,10.478676
2011-10-02 23:36:00.00000047,7.595052
2011-10-02 23:36:00.00000076,7.595052
2011-10-02 23:36:00.00000011,8.61817
2011-10-02 23:36:00.00000075,6.5409417
2011-10-02 23:36:00.00000035,7.4849496
2011-10-02 23:36:00.00000099,6.536748
2011-10-02 23:36:00.00000062,9.602056
2011-10-02 23:36:00.00000085,8.678206
2011-10-02 23:36:00.00000043,21.613836
2011-10-02 23:36:00.00000071,10.787228
2011-10-02 23:36:00.00000023,6.942005
2011-10-02 23:36:00.00000092,6.332204
2011-10-02 23:36:00.00000037,9.944154
2011-10-02 23:36:00.00000083,9.68927
2011-10-02 23:36:00.00000054,11.919536
2011-10-02 23:36:00.00000073,10.895648
2011-10-02 23:36:00.0000005,7.8792143
2011-10-02 23:36:00.00000095,5.9282875
2011-10-02 23:36:00.00000088,7.020137
2011-10-02 23:36:00.00000030,9.14754
2011-10-02 23:36:00.0000007,13.726047
2011-10-02 23:36:00.00000013,10.25358
2011-10-02 23:36:00.00000065,26.621754
2011-10-02 23:36:00.00000089,45.529133
2011-10-02 23:36:00.00000096,8.796676
2011-10-02 23:36:00.00000039,9.404039
2011-10-02 23:36:00.00000038,27.468363
2011-10-02 23:36:00.00000067,17.929417
2011-10-02 23:36:00.00000077,10.132415
2011-10-02 23:36:00.00000020,16.728846
2011-10-02 23:36:00.00000063,16.803707
2011-10-02 23:36:00.00000012,8.909464
2011-10-02 23:36:00.00000058,15.973432
2011-10-02 23:36:00.00000026,10.418195
2011-10-02 23:36:00.00000074,20.54895
2011-10-02 23:36:00.00000059,10.629623
2011-10-02 23:36:00.00000090,13.763808
2011-10-02 23:36:00.0000004,30.984365
2011-10-02 23:36:00.0000003,13.914024
2011-10-02 23:36:00.00000021,16.339186
2011-10-02 23:36:00.00000097,8.191578
2011-10-02 23:36:00.00000036,16.522215
2011-10-02 23:36:00.00000024,20.487425
2011-10-02 23:36:00.00000082,45.529133
2011-10-02 23:36:00.000000100,9.339561
2011-10-02 23:36:00.00000040,5.470356
2011-10-02 23:36:00.00000022,5.413549
2013-03-21 12:47:28.0000006,11.52358
2013-03-21 12:47:28.0000008,9.769424
2013-03-21 12:47:28.0000003,12.726638
2013-03-21 12:47:28.0000005,6.980765
2013-03-21 12:47:28.0000002,7.6818066
2013-06-07 03:02:56.0000002,17.594856
2013-06-07 03:02:56.0000001,7.880524
2010-09-05 22:31:32.0000002,45.100456
2013-07-12 23:33:24.0000001,9.422478
2009-12-03 02:32:08.0000001,19.19326
2009-10-15 03:50:36.0000001,6.404461
2011-09-25 22:36:32.0000002,20.727562
2011-09-25 22:36:32.0000001,10.672259
2015-06-08 20:02:56.0000001,10.158236
2014-07-16 08:03:32.0000002,11.374977
2014-07-16 08:03:32.0000001,13.125623
2011-12-15 13:14:32.0000002,8.993651
2011-12-15 13:14:32.0000001,5.9454374
2011-10-11 22:13:48.0000002,14.4363
2011-10-11 22:13:48.0000005,9.570393
2011-10-11 22:13:48.0000003,8.273131
2013-09-14 16:53:20.0000001,9.795475
2013-09-14 16:53:20.0000002,10.671464
2014-02-06 09:09:56.0000004,5.943802
2014-02-06 09:09:56.0000003,6.1064053
2014-02-06 09:09:56.0000001,5.857368
2009-06-10 16:55:00.00000081,29.18408
2009-06-10 16:55:00.00000029,5.747449
2009-06-10 16:55:00.000000109,8.649202
2009-06-10 16:55:00.00000098,45.680416
2009-06-10 16:55:00.00000054,11.209382
2009-06-10 16:55:00.00000021,28.842196
2009-06-10 16:55:00.00000012,8.025273
2009-06-10 16:55:00.00000033,6.1219068
2009-06-10 16:55:00.00000024,9.235333
2009-06-10 16:55:00.00000099,10.590868
2009-06-10 16:55:00.0000009,7.404703
2009-06-10 16:55:00.000000158,6.2951818
2009-06-10 16:55:00.000000141,5.534524
2009-06-10 16:55:00.00000093,7.820201
2009-06-10 16:55:00.000000161,10.20987
2009-06-10 16:55:00.00000088,6.014947
2009-06-10 16:55:00.0000003,8.509447
2009-06-10 16:55:00.00000018,5.7877216
2009-06-10 16:55:00.00000047,7.558808
2009-06-10 16:55:00.000000154,9.8583555
2009-06-10 16:55:00.000000131,10.003438
2009-06-10 16:55:00.00000046,12.103792
2009-06-10 16:55:00.0000004,6.6760654
2009-06-10 16:55:00.000000107,8.159865
2009-06-10 16:55:00.000000114,7.538084
2009-06-10 16:55:00.000000117,8.171512
2009-06-10 16:55:00.000000162,10.332803
2009-06-10 16:55:00.00000049,11.456192
2009-06-10 16:55:00.00000069,8.492567
2009-06-10 16:55:00.000000111,8.272131
2009-06-10 16:55:00.00000083,5.3937907
2009-06-10 16:55:00.000000166,59.067383
2009-06-10 16:55:00.000000135,9.890171
2009-06-10 16:55:00.00000044,29.127596
2009-06-10 16:55:00.00000085,7.8778853
2009-06-10 16:55:00.000000115,6.5860586
2009-06-10 16:55:00.000000108,6.453178
2009-06-10 16:55:00.00000034,6.567819
2009-06-10 16:55:00.00000060,13.599214
2009-06-10 16:55:00.000000120,6.146294
2009-06-10 16:55:00.000000174,30.059904
2009-06-10 16:55:00.0000007,7.600799
2009-06-10 16:55:00.000000159,8.812455
2009-06-10 16:55:00.000000171,21.678888
2009-06-10 16:55:00.000000145,10.926134
2009-06-10 16:55:00.00000074,8.272131
2009-06-10 16:55:00.000000138,11.456192
2009-06-10 16:55:00.00000048,6.198601
2009-06-10 16:55:00.000000101,5.8984504
2009-06-10 16:55:00.000000153,5.999167
2009-06-10 16:55:00.0000002,7.745798
2009-06-10 16:55:00.00000037,9.003471
2009-06-10 16:55:00.000000151,9.526708
2009-06-10 16:55:00.000000127,27.383661
2009-06-10 16:55:00.000000144,20.22378
2009-06-10 16:55:00.000000165,12.70951
2009-06-10 16:55:00.0000008,5.747449
2009-06-10 16:55:00.000000122,8.440996
2009-06-10 16:55:00.00000055,28.04757
2009-06-10 16:55:00.00000079,5.556898
2009-06-10 16:55:00.00000016,16.044395
2009-06-10 16:55:00.000000160,17.871078
2009-06-10 16:55:00.000000139,5.6510205
2009-06-10 16:55:00.00000075,6.3592615
2009-06-10 16:55:00.00000017,7.3530197
2009-06-10 16:55:00.00000070,6.3411517
2009-06-10 16:55:00.000000118,10.8178625
2009-06-10 16:55:00.00000066,10.936637
2009-06-10 16:55:00.000000164,6.157787
2009-06-10 16:55:00.000000100,10.7063
2009-06-10 16:55:00.00000082,8.463701
2009-06-10 16:55:00.00000090,12.209902
2009-06-10 16:55:00.000000125,11.881642
2009-06-10 16:55:00.000000149,7.3053617
2009-06-10 16:55:00.00000068,11.9441395
2009-06-10 16:55:00.00000039,6.1308737
2009-06-10 16:55:00.000000124,5.3581204
2009-06-10 16:55:00.00000053,6.2951818
2009-06-10 16:55:00.00000045,8.115192
2009-06-10 16:55:00.000000102,6.61066
2009-06-10 16:55:00.000000140,7.1751227
2009-06-10 16:55:00.000000148,7.7065277
2009-06-10 16:55:00.000000147,6.4780827
2009-06-10 16:55:00.00000097,7.6774325
2009-06-10 16:55:00.00000094,7.937809
2009-06-10 16:55:00.00000078,8.556315
2009-06-10 16:55:00.00000035,6.7249904
2009-06-10 16:55:00.00000072,7.7936773
2009-06-10 16:55:00.00000031,6.32655
2009-06-10 16:55:00.00000056,7.669612
2009-06-10 16:55:00.000000128,17.503948
2009-06-10 16:55:00.00000057,6.971088
2009-06-10 16:55:00.00000030,8.336219
2009-06-10 16:55:00.00000043,10.363424
2009-06-10 16:55:00.000000146,8.099721
2009-06-10 16:55:00.00000010,8.055013
2009-06-10 16:55:00.00000067,10.320232
2009-06-10 16:55:00.000000119,6.3411517
2009-06-10 16:55:00.00000076,15.731851
2009-06-10 16:55:00.00000025,7.7133117
2009-06-10 16:55:00.00000071,17.422955
2009-06-10 16:55:00.000000143,8.946462
2013-06-26 11:19:36.0000002,5.3950725
2014-09-05 10:02:48.0000004,5.737562
2014-09-05 10:02:48.0000002,8.489872
2014-09-05 10:02:48.0000001,33.37016
2014-09-05 10:02:48.0000003,9.067336
2012-09-19 12:31:40.0000001,8.680298
2012-09-19 12:31:40.0000002,6.375932
2009-03-22 04:31:40.0000002,19.062733
2009-08-27 02:31:44.0000001,20.030905
2009-05-02 20:11:32.0000001,10.447319
2009-05-02 20:11:32.0000004,8.959373
2011-02-20 02:31:16.0000002,7.9673376
2011-02-20 02:31:16.0000001,19.891836
2011-06-24 12:03:00.00000010,6.371618
2011-06-24 12:03:00.00000067,11.611342
2011-06-24 12:03:00.00000071,11.910317
2011-06-24 12:03:00.000000100,6.72748
2011-06-24 12:03:00.000000145,10.023984
2011-06-24 12:03:00.000000152,8.783145
2011-06-24 12:03:00.00000026,12.615723
2011-06-24 12:03:00.000000199,5.646478
2011-06-24 12:03:00.000000195,6.0855823
2011-06-24 12:03:00.000000119,6.226719
2011-06-24 12:03:00.00000086,10.023984
2011-06-24 12:03:00.00000012,7.3814397
2011-06-24 12:03:00.00000097,17.690567
2011-06-24 12:03:00.00000058,5.6325617
2011-06-24 12:03:00.000000176,5.6325617
2011-06-24 12:03:00.000000139,5.2789035
2011-06-24 12:03:00.00000048,7.851708
2011-06-24 12:03:00.000000159,7.178498
2011-06-24 12:03:00.00000079,6.8401713
2011-06-24 12:03:00.000000138,7.628947
2011-06-24 12:03:00.000000135,11.430621
2011-06-24 12:03:00.000000173,10.023984
2011-06-24 12:03:00.000000162,11.853522
2011-06-24 12:03:00.00000018,9.739691
2011-06-24 12:03:00.000000136,6.646048
2011-06-24 12:03:00.000000185,7.770528
2011-06-24 12:03:00.00000069,6.536968
2011-06-24 12:03:00.000000105,7.6277122
2011-06-24 12:03:00.000000180,6.5965962
2011-06-24 12:03:00.00000053,9.4688635
2011-06-24 12:03:00.000000142,7.5994697
2011-06-24 12:03:00.000000188,9.989687
2011-06-24 12:03:00.00000089,5.2789035
2011-06-24 12:03:00.000000109,7.188951
2011-06-24 12:03:00.00000074,7.1049805
2011-06-24 12:03:00.000000113,10.332803
2011-06-24 12:03:00.00000044,6.061934
2011-06-24 12:03:00.000000183,6.044843
2011-06-24 12:03:00.00000047,10.047425
2011-06-24 12:03:00.0000006,9.204933
2011-06-24 12:03:00.0000005,8.668616
2011-06-24 12:03:00.000000200,9.592955
2011-06-24 12:03:00.000000127,8.757649
2011-06-24 12:03:00.000000120,11.129257
2011-06-24 12:03:00.000000133,6.044843
2011-06-24 12:03:00.00000073,6.629103
2011-06-24 12:03:00.000000101,5.5299816
2011-06-24 12:03:00.000000187,10.332803
2011-06-24 12:03:00.000000122,9.110075
2011-06-24 12:03:00.000000175,6.649507
2011-06-24 12:03:00.000000154,10.926134
2011-06-24 12:03:00.000000197,8.749403
2011-06-24 12:03:00.00000017,8.749403
2011-06-24 12:03:00.000000186,10.163173
2011-06-24 12:03:00.00000020,9.204933
2011-06-24 12:03:00.00000035,10.773757
2011-06-24 12:03:00.000000193,8.783145
2011-06-24 12:03:00.000000201,7.8854494
2011-06-24 12:03:00.00000054,25.608149
2011-06-24 12:03:00.00000075,7.8854494
2011-06-24 12:03:00.000000114,8.375119
2011-06-24 12:03:00.00000062,26.632685
2011-06-24 12:03:00.00000055,27.282568
2011-06-24 12:03:00.00000025,6.6576066
2011-06-24 12:03:00.00000022,6.184807
2011-06-24 12:03:00.000000144,13.179363
2011-06-24 12:03:00.000000177,6.2966385
2011-06-24 12:03:00.000000124,6.72748
2011-06-24 12:03:00.00000094,5.3396616
2011-06-24 12:03:00.00000041,6.8269663
2011-06-24 12:03:00.000000141,6.787775
2011-06-24 12:03:00.00000092,8.609235
2011-06-24 12:03:00.000000189,17.654932
2011-06-24 12:03:00.000000171,11.456192
2011-06-24 12:03:00.000000157,7.0283403
2011-06-24 12:03:00.000000179,8.520601
2011-06-24 12:03:00.000000107,11.330741
2011-06-24 12:03:00.00000095,15.38822
2011-06-24 12:03:00.00000076,13.7545395
2011-06-24 12:03:00.000000156,7.821867
2011-06-24 12:03:00.000000111,29.056679
2011-06-24 12:03:00.000000116,8.651796
2011-06-24 12:03:00.00000033,10.152779
2011-06-24 12:03:00.00000082,5.6325617
2011-06-24 12:03:00.00000078,6.505975
2011-06-24 12:03:00.00000051,10.047425
2011-06-24 12:03:00.000000143,10.926134
2011-06-24 12:03:00.000000126,13.124457
2011-06-24 12:03:00.00000088,9.541341
2011-06-24 12:03:00.000000191,17.317955
2011-06-24 12:03:00.00000063,13.066164
2011-06-24 12:03:00.00000045,14.569332
2011-06-24 12:03:00.00000060,7.5994697
2011-06-24 12:03:00.00000040,30.522427
2011-06-24 12:03:00.00000057,9.160817
2011-06-24 12:03:00.00000013,5.996488
2011-06-24 12:03:00.00000068,28.719154
2011-06-24 12:03:00.000000165,5.3659153
2011-06-24 12:03:00.00000056,5.996488
2011-06-24 12:03:00.000000150,7.955039
2011-06-24 12:03:00.00000052,5.748972
2011-06-24 12:03:00.00000085,44.869957
2011-06-24 12:03:00.000000190,7.3451204
2011-06-24 12:03:00.00000072,7.2910204
2011-06-24 12:03:00.000000137,5.646478
2011-06-24 12:03:00.000000102,6.6893983
2011-06-24 12:03:00.000000106,8.025273
2011-06-24 12:03:00.000000118,6.0314546
2011-06-24 12:03:00.00000046,12.7911415
2011-06-24 12:03:00.000000110,11.814983
2011-06-24 12:03:00.000000181,6.061934
2011-06-24 12:03:00.000000194,6.0350566
2011-06-24 12:03:00.00000061,10.047425
2011-06-24 12:03:00.0000001,9.337578
2011-06-24 12:03:00.00000087,9.464762
